Model,Temperature,Dataset,Training Start,Training End,Forecast Horizon,Prompt Type,Series Type,Format,sMAPE Mean,MAE Mean,RMSE Mean,Inference Time (s) Mean,Financial Cost ($) Mean,CarbonTracker CO2 (g) Mean,CarbonTracker Energy Consumption (Wh) Mean,Eco2AI CO2 (g) Mean,Eco2AI Energy Consumption (Wh) Mean,Input Tokens Mean,Output Tokens Mean,Examples,Sampling Strategy,Actual Values,Predicted Values,sMAPE SEM,MAE SEM,RMSE SEM,Deployment,Family
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,textual,plain,171.83800000000002,56.158,67.57000000000001,1.7788581371307373,0.0,0.0171128,0.1658028,0.0219534,0.1941588,12706.0,172.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[6.4, 9.1, 7.8, 6.3, 5.4, 5.6, 4.3]",1.482981456391144,0.7975926278495808,0.9907471927792674,Local,GPT
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,numeric,csv,119.016,42.62,53.686,2.435832166671753,0.0,0.0225451999999999,0.2184344,0.019982,0.1767252,7224.0,186.0,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[1.0, 10.0, 2.0, 3.0, 4.0, 3.0, 7.0]",28.281037215774106,7.248511571350355,8.450598558682099,Local,GPT
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,numeric,plain,79.828,36.078,43.714,1.6692550659179688,0.0,0.0128282,0.1242898,0.0174691999999999,0.1545011999999999,9639.0,159.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[84.112, 45.237, 68.921, 55.334, 72.158, 61.473, 79.286]",16.124547249457887,4.752816428182347,5.691186695233253,Local,GPT
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,textual,csv,131.672,47.552,57.742,1.5640284538269045,0.0,0.0132052,0.1279416,0.0181506,0.1605266,10178.0,160.4,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[57.2, 63.5, 48.9, 72.1, 55.3, 61.7, 59.0]",28.262579040137155,5.439981066143521,6.373758232000959,Local,GPT
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,textual,plain,171.324,55.504,67.152,1.681372308731079,0.0,0.015898,0.1540313999999999,0.0212552,0.1879844,12593.0,163.0,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[6.2, 7.3, 5.9, 4.8, 6.1, 5.5, 7.0]",1.2769753325730275,0.2028940610269311,0.2932302849297803,Local,GPT
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,numeric,csv,179.222,345.208,814.272,3.27623348236084,0.0,0.0262168,0.2540094,0.02001,0.1769702,6449.0,197.4,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[3.0, 10000.0, 1.0, 2.0, 3.0, 4.0, 5.0]",6.5645779757727,285.0187739149826,741.5084652746723,Local,GPT
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,numeric,plain,69.628,42.856,54.626,1.709864377975464,0.0,0.012759,0.1236182,0.0209382,0.1851814,8630.0,166.8,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[57.332, 48.761, 53.224, 112.457, 106.389, 50.213, 45.987]",4.905058001695799,4.990505585609538,4.31722433978129,Local,GPT
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,textual,csv,62.402,33.418,41.998000000000005,1.1591145515441894,0.0,0.007511,0.0727734,0.0149862,0.132541,9101.0,167.2,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[61.24, 58.97, 63.12, 59.84, 62.31, 60.15, 64.08]",3.985536852169352,2.645096217531604,1.3659004356101516,Local,GPT
openai/gpt-oss-120b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,textual,plain,141.038,51.436,61.812,1.6432790279388427,0.0,0.0149633999999999,0.1449765999999999,0.0194927999999999,0.1723974,11282.0,163.4,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[12.34, 45.67, 23.45, 56.78, 34.56, 78.9, 12.34]",19.24511740676061,3.629458086271283,4.821479441001486,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,numeric,csv,129.724,85.676,143.42,1.5852166652679442,0.0,0.045404,0.1020314,0.0132877999999999,0.1175196,6562.0,164.0,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[1.0, 1.2, 7.0, 3.1, 0.0, 0.5, 5.1]",26.51229084783131,37.97361947457735,87.10443633937368,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,numeric,plain,63.99399999999999,36.816,44.236,0.9457634925842284,0.0,0.020944,0.047065,0.0119446,0.10564,8743.0,140.8,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[53.0, 78.5, 62.3, 64.2, 70.1, 68.9, 67.7]",3.3328225275282803,3.1558019582983974,2.161021980452768,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,textual,csv,106.706,44.402,53.856,1.0146408081054688,0.0,0.0245208,0.0551026,0.0119378,0.1055776,9214.0,142.0,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[51.3, 49.2, 52.5, 50.1, 48.8, 53.4, 47.9]",26.973329531223985,5.956589124658508,6.384627318802561,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,textual,plain,99.072,39.37,47.068,1.5485902786254884,0.0,0.0413378,0.092894,0.0137801999999999,0.1218752,11395.0,160.8,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[82.3, 79.8, 83.1, 81.2, 80.5, 78.7, 77.9]",22.734972487337647,4.309512733476953,5.345522799502402,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,numeric,csv,60.032,31.914,40.886,0.9299469470977784,0.0,0.0207048,0.0465276,0.0121758,0.1076859999999999,7337.0,142.0,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[69.3, 74.6, 80.1, 75.0, 70.2, 68.9, 73.5]",1.9290500252715064,1.7358617456468124,0.3327852160177795,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,numeric,plain,57.49,29.192,39.326,0.9966113567352296,0.0,0.0256531999999999,0.0576476,0.0106196,0.0939208,9752.0,141.8,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[50.1, 48.6, 49.2, 47.9, 51.3, 52.8, 53.0]",0.7579907651152487,0.5322536989068275,0.4001324780619539,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,textual,csv,128.394,5.42857142857143e+17,1.4362649974350638e+18,1.6436029434204102,0.0,0.0420044,0.0943915999999999,0.0128608,0.1137413999999999,10291.0,156.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[5.3, 5.7, 6.1, 5.2, 5.8, 6.0, 5.9]",26.092083971963604,5.428571428571429e+17,1.4362649974350633e+18,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,textual,plain,81.97200000000001,70.19800000000001,93.106,1.090148735046387,0.0,0.0302474,0.0679714,0.0134343999999999,0.1188142,12706.0,149.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[48.4433, 132.946, 118.382, 193.81, 306.069, 370.98, 504.96]",10.488478631336385,31.67809328226685,38.4317325396605,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,numeric,csv,105.212,45.3,53.596,1.673389911651611,0.0,0.0437536,0.0983228,0.0151685999999999,0.1341526,7224.0,161.0,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[74.5, 79.2, 68.1, 73.9, 76.4, 70.3, 72.7]",24.664857469687515,4.638272307659394,6.159527254586993,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,numeric,plain,122.392,51.664,62.134,1.648021125793457,0.0,0.0466974,0.104938,0.0131759999999999,0.1165302,9639.0,157.4,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[12.6, 122.2, 9.5, 120.9, 3.0, 1.0, 4.6]",22.49188262462705,7.400485524612558,7.2111591301260285,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,textual,csv,151.39,4571428571430192.0,1.2094863136295508e+16,1.705379581451416,0.0,0.048125,0.1081462,0.0127549999999999,0.1128066,10178.0,168.6,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[5.0, 100.0, 4.56, 1.6e+17, 200.9, 1288.8, 50000.0]",23.22227206799541,4571428571430010.0,1.2094863136295206e+16,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,textual,plain,77.678,72.616,87.66600000000001,1.078581190109253,0.0,0.0300972,0.0676348,0.0136061999999999,0.1203341999999999,12593.0,148.6,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[82.3, 88.1, 95.6, 99.0, 103.2, 106.7, 109.8]",12.387869631215851,34.47653021984666,42.13853089513207,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,numeric,csv,64.46600000000001,36.834,43.582,0.9286771774291992,0.0,0.0213418,0.047959,0.0109596,0.0969274,6449.0,145.0,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[73.1328, 71.9373, 73.3984, 72.5671, 70.2846, 69.8429, 72.1544]",1.445073008536247,1.847610889770895,1.2386419983191277,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,numeric,plain,97.13,88.906,181.112,1.400975751876831,0.0,0.0364962,0.0820135999999999,0.014931,0.1320524,8630.0,156.2,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[45.842, 46.214, 45.928, 44.876, 45.123, 45.321, 45.579]",25.79933565036124,53.29662340148764,132.63644138772722,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,textual,csv,112.288,43.91,56.128,1.0110806941986084,0.0,0.0229058,0.0514734,0.0123872,0.1095543999999999,9101.0,146.4,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[0.0, 1.7, 1.73, 4.21, 4.26, 3.6, 5.72]",26.60046586058221,6.09653262108881,6.43191060261257,Local,GPT
openai/gpt-oss-20b,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,textual,plain,105.28,43.186,53.58,1.097709131240845,0.0,0.0301786,0.0678168,0.012154,0.1074908,11282.0,146.6,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[42.13, 48.45, 57.78, 56.12, 62.89, 54.34, 61.23]",27.05949500637438,6.7510329579998345,7.228645101262059,Local,GPT
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,numeric,csv,67.692,43.546,57.50599999999999,3.824422931671143,0.0,0.2276391999999999,0.511549,0.0552666,0.4887882,10227.0,248.0,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[73.93, 74.69, 47.58, 48.42, 39.43, 139.64, 160.44]",4.211482399345863,5.555232308373792,6.832988072578497,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,numeric,plain,70.55199999999999,41.858,55.968,3.879012107849121,0.0,0.2298147999999999,0.5164372,0.0554927999999999,0.4907861999999999,12407.0,237.0,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[49.358, 36.779, 42.758, 48.773, 58.357, 50.417, 43.172]",6.125861082329569,7.0931617773740365,7.678899921212673,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,textual,csv,59.40599999999999,29.658,42.852,3.774739074707031,0.0,0.227409,0.5110314,0.0564262,0.4990404,11735.0,242.2,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[74.39, 67.74, 55.36, 42.29, 35.83, 29.12, 25.06]",1.803880816462107,0.7352849787667365,0.4260328625822195,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,textual,plain,61.842,33.994,47.124,4.250861167907715,0.0,0.2639927999999999,0.5932428,0.0615453999999999,0.5443158,13915.0,245.6,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[49.2, 58.3, 31.2, 40.8, 51.9, 76.2, 61.0]",3.2640211396374257,3.3507828935936748,3.2358315778173616,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,numeric,csv,56.986,32.516000000000005,45.582,3.8209161281585695,0.0,0.2189956,0.4921252,0.0561426,0.4965338,11441.0,232.4,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[79.32, 45.19, 54.34, 65.32, 38.76, 40.41, 51.64]",6.355573616912952,5.519437108981314,5.686581925902414,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,numeric,plain,62.628,38.13,54.578,4.100359201431274,0.0,0.258984,0.5819867999999999,0.0608974,0.5385854,13849.0,240.8,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[73.945, 43.292, 173.644, 165.314, 38.481, 44.852, 50.962]",4.876945150398966,4.707456850572291,5.305493756475451,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,textual,csv,56.228,32.842,48.466,4.121946191787719,0.0,0.2557032,0.5746138000000001,0.06287,0.5560328,13121.0,250.6,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[73.47, 49.82, 152.72, 160.02, 36.54, 42.36, 58.65]",2.686744126261376,6.954326279374588,11.865038390161237,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,textual,plain,61.752,35.352,50.178,4.541515874862671,0.0,0.2874146,0.6458754,0.066139,0.584944,15529.0,255.0,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[63.473, 59.862, 38.735, 42.876, 48.913, 53.241, 41.567]",5.87765378361128,6.801824314108678,7.310855900645285,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,numeric,csv,54.67,30.832,43.74,3.866514587402344,0.0,0.2265887999999999,0.5091884,0.0582226,0.5149307999999999,11322.0,239.4,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[73.496, 86.886, 52.065, 127.721, 37.767, 43.413, 63.315]",4.113176388145784,4.304325034195257,5.875264249376362,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,numeric,plain,57.378,32.336,44.908,3.9623159408569335,0.0,0.2467541999999999,0.5545038,0.0569787999999999,0.5039279999999999,13730.0,234.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[71.493, 86.556, 47.668, 40.733, 127.903, 110.823, 37.882]",4.715772895295108,4.935448915752245,5.14862836102976,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,textual,csv,72.394,44.844,57.758,4.262108564376831,0.0,0.2669454,0.599877,0.0638325999999999,0.5645442,13002.0,262.6,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[71.49, 53.06, 22.84, 25.23, 37.96, 43.91, 74.11]",5.23828082485084,7.639176395397607,7.6260621555295485,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,textual,plain,54.592,26.624,36.244,4.6769389629364015,0.0,0.2935748,0.6597184,0.0679804,0.6012298,15410.0,267.6,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[74.39, 73.58, 79.54, 68.59, 67.92, 78.17, 81.34]",4.229677765504128,3.82467201208156,4.201285041508133,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,numeric,csv,66.078,42.098,56.106,3.835357618331909,0.0,0.2287202,0.5139782,0.0545478,0.4824294,10108.0,250.0,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[79.423, 87.197, 58.165, 47.178, 60.359, 42.034, 125.392]",5.990810796544988,7.600525902856986,8.654242081199252,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,numeric,plain,63.334,37.828,52.604,4.027210330963134,0.0,0.2374708,0.533642,0.0569485999999999,0.5036626,12288.0,246.0,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[43.589, 37.281, 69.617, 40.667, 53.199, 41.329, 97.89]",6.355730170483954,5.008922439008214,5.161276586272044,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,textual,csv,61.398,30.336,41.74,3.689639806747437,0.0,0.2165634,0.4866591999999999,0.0526254,0.4654275999999999,11616.0,237.2,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[49.377, 54.958, 53.114, 45.352, 49.541, 56.374, 47.065]",3.4855048414827947,2.060576618327986,1.1960894615370548,Local,Gemma
gemma-3-12b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Zero-shot,textual,plain,74.492,41.368,55.154,4.165533399581909,0.0,0.2550014,0.5730366,0.0573223999999999,0.5069684,13796.0,249.4,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[79.31, 43.98, 32.24, 58.95, 37.62, 115.45, 149.58]",5.3824505571347325,6.635941832174239,7.924795644052911,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,numeric,csv,60.36999999999999,50.19,79.72,1.7874413967132567,0.0,0.0151241999999999,0.0339868,0.0064958,0.0574492,2220.0,237.0,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[122.886, 187.402, 51.463, 29.546, 39.286, 48.296, 50.385]",3.552713678800501e-15,0.0,0.0,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,numeric,plain,73.262,41.138,47.258,1.7932199001312257,0.0,0.0139637999999999,0.03138,0.0061899999999999,0.0547458,2220.0,227.4,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[35.558, 33.545, 111.463, 138.918, 45.551, 37.934, 39.567]",4.311928107007349,4.138827611776068,2.1261641517060728,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,textual,csv,176.63799999999998,56.412,67.53999999999999,1.8691914558410645,0.0,0.0153622,0.034522,0.0058808,0.0520096,2220.0,223.2,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[6.0, 7.0, 5.0, 3.0, 3.0, 1.0, 3.0]",4.055809906788038,0.5905963088269347,0.4584975463402173,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT,textual,plain,172.384,56.194,67.318,1.559214210510254,0.0,0.011833,0.0265909999999999,0.005895,0.0521364,2220.0,187.2,0,,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[3.0, 9.0, 5.0, 6.0, 7.0, 4.0, 5.0]",0.2960000000000036,0.0560000000000002,0.0319999999999993,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,numeric,csv,67.756,38.75600000000001,52.818000000000005,1.6182466983795163,0.0,0.0144642,0.032504,0.0061196,0.0541252,2827.0,219.0,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[128.491, 44.401, 33.913, 32.796, 50.204, 37.966, 98.054]",2.183212312167554,0.719649914889177,2.046065492597928,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,numeric,plain,85.366,47.842,63.792,1.6201206207275392,0.0,0.0144708,0.0325182,0.0061816,0.0546702,2941.0,225.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[-46.379, -45.653, -44.999, -44.578, -44.172, -43.873, -43.447]",28.663094145608216,14.053475513196016,11.991779851214746,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,textual,csv,154.844,255.336,259.51000000000005,1.4811505317687987,0.0,0.012934,0.0290652,0.0057866,0.0511777999999999,2913.0,196.4,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[364.0, 364.0, 364.0, 364.0, 364.0, 364.0, 364.0]",7.954000000000003,49.414,47.79,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,CoT + Few-shot,textual,plain,174.664,56.286,67.45,1.5484564304351809,0.0,0.0131207999999999,0.029485,0.0058055999999999,0.0513464,3027.0,198.6,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[4.0, 8.0, 6.0, 9.0, 7.0, 5.0, 1.0]",1.2042117753950106,0.1774429485778456,0.2671516423307184,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,numeric,csv,49.71,30.23,51.39,1.569779682159424,0.0,0.0140496,0.0315728,0.0065482,0.057913,2768.0,220.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[51.431, 129.299, 128.491, 44.401, 33.913, 32.796, 50.204]",0.0,0.0,0.0,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,numeric,plain,84.78,49.43,59.15999999999999,1.6509624481201173,0.0,0.0142462,0.0320137999999999,0.006192,0.0547622,2882.0,221.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[27.423, 51.079, 35.321, 104.896, 121.121, 40.227, 50.93]",0.0,0.0,3.552713678800501e-15,Local,Gemma
gemma-3-1b-it,0.7,Retail,2017-01-01 00:00:00,2017-12-30 00:00:00,7,Few-shot,textual,csv,162.82999999999998,54.25599999999999,66.02000000000001,1.462927484512329,0.0,0.012607,0.0283304,0.005526,0.048875,2854.0,187.2,3,uniform,"[86.27850000000005, 0.0, 137.63199999999998, 50.094, 51.00150000000001, 43.956, 45.8205]","[19.0, 0.0, 3.0, 6.0, 2.0, 5.0, 4.0]",5.55910244553921,0.3474708620877439,0.3486545568324041,Local,Gemma
